userId,movieId,rating
160,34,5.0
367,34,3.0
604,34,4.0
115,34,2.0
5,34,4.0
117,34,3.0
43,34,5.0
33,34,3.0
455,34,4.0
414,34,5.0
323,34,2.5
525,34,3.0
179,34,5.0
480,34,4.0
220,34,4.5
331,34,2.0
240,34,5.0
411,34,4.0
470,34,4.0
446,34,5.0
111,34,2.5
63,34,3.0
379,34,5.0
391,34,3.0
292,34,3.5
567,34,2.5
395,34,3.0
527,34,5.0
347,34,4.0
517,34,5.0
373,34,4.0
191,34,4.0
96,34,5.0
434,34,3.5
509,34,3.5
93,34,5.0
82,34,2.0
94,34,4.0
68,34,1.0
18,34,2.5
372,34,4.0
144,34,3.0
380,34,4.0
169,34,4.0
170,34,5.0
534,34,4.0
229,34,5.0
328,34,5.0
273,34,4.0
596,34,4.0
579,34,3.0
565,34,4.0
607,34,3.0
377,34,4.0
6,34,4.0
457,34,2.0
274,34,4.0
498,34,3.0
476,34,4.0
126,34,3.0
58,36,4.0
32,36,4.0
559,36,4.0
414,36,3.0
607,36,4.0
243,36,4.0
425,36,3.0
84,36,5.0
488,36,4.5
474,36,5.0
6,36,5.0
171,36,4.0
70,36,5.0
304,36,1.0
33,36,5.0
462,36,3.5
51,36,3.0
290,36,4.0
602,36,3.0
109,36,5.0
432,36,3.5
588,36,2.0
589,36,5.0
337,36,4.0
150,36,4.0
263,36,4.0
270,36,5.0
112,36,0.5
91,36,3.0
323,36,3.5
235,36,4.0
64,36,4.0
11,36,4.0
191,36,5.0
302,36,4.0
402,36,3.0
5,36,4.0
603,36,4.0
521,36,4.0
590,36,3.5
18,36,4.0
492,36,4.0
142,36,4.0
301,36,4.5
469,36,3.0
206,36,5.0
198,36,5.0
44,36,4.0
437,36,4.0
117,36,3.0
103,36,4.0
606,36,3.5
162,36,5.0
199,36,4.0
357,36,3.5
501,36,3.0
470,36,4.0
265,36,4.0
404,36,3.0
372,36,3.0
90,36,4.0
262,36,5.0
378,36,4.0
229,36,4.0
182,36,4.5
195,36,4.0
308,36,1.0
217,38,2.0
448,38,3.0
474,38,1.0
21,38,2.5
469,39,2.0
509,39,4.0
200,39,5.0
230,39,3.0
525,39,4.5
240,39,5.0
167,39,2.0
512,39,4.0
12,39,4.0
347,39,4.0
577,39,3.0
489,39,3.5
144,39,3.5
181,39,3.0
313,39,4.0
132,39,3.0
226,39,3.0
468,39,5.0
446,39,3.0
266,39,2.0
570,39,3.0
307,39,2.0
38,39,3.0
174,39,4.0
484,39,4.5
216,39,3.0
559,39,3.0
566,39,4.0
117,39,3.0
46,39,3.0
600,39,3.0
263,39,4.0
242,39,3.0
555,39,4.0
480,39,2.5
506,39,5.0
584,39,1.0
232,39,3.0
604,39,3.0
596,39,4.0
94,39,1.0
176,39,3.0
608,39,3.0
592,39,4.0
314,39,3.0
387,39,2.5
58,39,5.0
470,39,3.0
386,39,3.0
283,39,1.0
500,39,1.0
91,39,1.5
275,39,4.0
507,39,3.0
8,39,3.0
597,39,4.0
486,39,3.0
102,39,3.0
372,39,3.0
109,39,3.0
458,39,4.0
45,39,3.0
602,39,5.0
5,39,3.0
414,39,4.0
177,39,4.0
434,39,3.0
68,39,4.0
56,39,4.0
308,39,3.0
280,39,4.0
57,39,3.0
64,39,4.0
599,39,3.0
169,39,3.5
294,39,2.0
474,39,3.5
14,39,3.0
357,39,4.5
112,39,0.5
286,39,3.5
583,39,5.0
224,39,5.0
95,39,4.0
564,39,3.5
328,39,2.0
111,39,4.0
113,39,3.0
156,39,1.0
121,39,4.0
353,39,1.0
104,39,4.0
367,39,4.0
603,39,5.0
35,39,3.0
284,39,3.0
235,39,3.0
561,39,3.0
33,39,5.0
191,39,1.0
370,39,3.5
32,39,3.0
594,39,4.5
409,39,4.0
311,40,3.5
544,40,5.0
470,41,3.0
593,41,4.0
91,41,4.0
474,41,3.5
117,41,4.0
9,41,3.0
599,41,2.5
268,41,4.0
372,41,4.0
314,41,3.0
59,41,5.0
467,41,4.0
6,41,4.0
182,41,4.5
337,41,3.0
597,42,3.0
553,42,4.0
414,42,2.0
588,42,3.0
234,42,4.0
599,42,3.0
368,42,2.0
437,43,3.0
599,43,3.0
33,43,2.0
6,43,4.0
474,43,3.5
470,43,3.0
288,43,3.0
521,43,4.0
240,44,4.0
592,44,3.0
438,44,3.0
294,44,3.0
182,44,1.5
121,44,1.0
514,44,2.5
545,44,2.5
380,44,4.0
119,44,3.0
136,44,2.0
354,44,3.5
608,44,0.5
219,44,1.5
11,44,2.0
373,44,1.0
19,44,3.0
599,44,2.5
561,44,2.0
428,44,2.0
387,44,1.0
284,44,3.0
40,44,3.0
386,44,2.0
15,44,1.0
447,44,5.0
314,44,3.0
414,44,2.0
58,44,2.0
117,44,2.0
17,44,3.5
21,44,1.0
486,44,4.0
469,44,1.0
274,44,4.0
217,44,2.0
534,44,4.0
396,44,2.0
243,44,4.0
202,44,2.0
160,44,3.0
452,44,4.0
68,44,3.0
94,44,1.0
226,44,3.5
408,44,3.5
502,45,3.5
182,45,3.0
266,45,2.0
275,45,2.0
64,45,3.5
229,45,3.0
603,45,4.0
386,45,3.0
181,45,3.0
217,45,2.0
316,45,4.5
602,45,5.0
109,45,3.0
536,45,5.0
476,45,3.0
387,45,2.5
250,45,4.0
156,45,4.0
385,45,3.0
414,45,3.0
446,45,3.0
479,45,3.0
474,45,4.0
6,45,3.0
132,45,2.5
597,45,5.0
4,45,3.0
501,45,3.0
469,45,4.0
84,45,4.0
599,45,2.5
396,45,3.0
268,46,1.0
84,46,3.0
474,46,3.0
304,46,5.0
411,46,2.0
113,46,3.0
414,46,2.0
606,46,4.0
6,46,4.0
240,46,3.0
594,46,4.5
40,46,4.0
201,46,1.0
489,46,3.5
600,46,3.0
105,47,5.0
122,47,4.5
512,47,5.0
561,47,4.5
152,47,5.0
599,47,4.0
336,47,4.5
570,47,3.5
551,47,4.5
565,47,4.0
381,47,2.0
8,47,4.0
123,47,4.5
417,47,5.0
313,47,5.0
109,47,3.0
249,47,5.0
453,47,5.0
302,47,5.0
610,47,5.0
330,47,3.0
117,47,4.0
